sample_id,split,block,target_step,branch,horizon,target_visible,base_renderer,residual_target_sq,output_target_sq,defect_total_energy,tokens,channels,estimated_exact_block_macs,base_renderer_macs,base_fit_and_rollout_ms,rank,error_sq,residual_relative_l2,output_relative_l2,defect_remaining_energy,state_factor_values,state_factor_bytes_fp16,render_macs,render_to_exact_macs,base_plus_render_macs,base_plus_render_to_exact_macs,svd_ms
p05_seed2026082206,selection,20,4,0,2,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,180546.89151632617,7800,1536,475206451200,95846400,2.1191053092479706,64,38425.57523872686,0.26100872521250645,0.08474523958829229,0.21282878303245162,597504,1195008,1533542400,0.003227107704719645,1629388800,0.0034288019362646227,9.122006129473448
p05_seed2026082206,selection,20,4,0,2,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,180546.89151632617,7800,1536,475206451200,95846400,2.1191053092479706,96,32075.069766364788,0.23846719402902392,0.0774263752121076,0.17765506493124344,896256,1792512,2300313600,0.004840661557079467,2396160000,0.005042355788624445,9.122006129473448
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,0,668718.6484303725,1.0888462353696802,0.3535304615433302,1.0,0,0,0,0.0,143769600,0.0003025413473174667,0.0
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,8,87184.64330351341,0.39315593332276616,0.1276512642934437,0.13037567222641552,74688,149376,191692800,0.0004033884630899556,335462400,0.0007059298104074224,8.995548356324434
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,16,76234.0407945126,0.3676370789643808,0.11936571205813291,0.11400017180227467,149376,298752,383385600,0.0008067769261799112,527155200,0.001109318273497378,8.995548356324434
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,32,63177.19126869168,0.3346763267672439,0.10866389801079601,0.09447499546861801,298752,597504,766771200,0.0016135538523598225,910540800,0.0019160951996772893,8.995548356324434
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,64,48872.53704861982,0.29435897293622304,0.09557351642606536,0.07308385547833553,597504,1195008,1533542400,0.003227107704719645,1677312000,0.0035296490520371118,8.995548356324434
p05_seed2026082206,selection,20,4,0,3,True,causal_current_input_channel_diagonal,564040.54900457,5350443.151089687,668718.6484303725,7800,1536,475206451200,143769600,2.000527922064066,96,40573.2573568637,0.2682037059789544,0.08708133148862761,0.06067313579412551,896256,1792512,2300313600,0.004840661557079467,2444083200,0.0051432029043969344,8.995548356324434
p05_seed2026082206,selection,20,6,0,1,True,causal_current_input_channel_diagonal,669104.4164710732,4965308.9768484505,97725.17006836062,7800,1536,475206451200,47923200,2.9320279136300087,0,97725.17006836062,0.38216971565715546,0.1402910863346074,1.0,0,0,0,0.0,47923200,0.0001008471157724889,0.0
p05_seed2026082206,selection,20,6,0,1,True,causal_current_input_channel_diagonal,669104.4164710732,4965308.9768484505,97725.17006836062,7800,1536,475206451200,47923200,2.9320279136300087,8,60002.689571950425,0.2994597175465241,0.10992898538759442,0.6139942219401657,74688,149376,191692800,0.0004033884630899556,239616000,0.0005042355788624445,9.292835835367441
