noise_mode,layer,flow_point,timestep,method,activation_relative_l2,activation_mean_relative_l2,activation_p95_relative_l2,rank8_energy,feature_coefficient_r2,previous_flow_coefficient_r2,flow_rank8_energy
aligned,0,0,98,raw_reuse,1.2778341005312133,1.282368779182434,1.5006649255752564,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_reuse,0.04573746160776967,0.046767204999923706,0.056638074293732646,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_toeplitz_r2,0.03041511347944795,0.03106480836868286,0.03808878250420093,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_circular_r2,0.02995661742193746,0.030595606192946434,0.03723747320473194,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_rank8_feature,0.018959521439804127,0.019278399646282196,0.02392617193982005,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_rank8_prev_flow,0.017455518900525428,0.017716502770781517,0.021661570575088263,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,shift_rank8_oracle,0.017454331909882756,0.0177152156829834,0.0216598660685122,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,flow_reuse,0.00876638446735538,0.008819879963994026,0.0132978031411767,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,flow_toeplitz_r2,0.007595782835050937,0.007669935468584299,0.010606860555708407,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,0,0,98,flow_rank8_oracle,0.0054889965591686,0.005571810994297266,0.00733551240991801,0.8543661453769925,0.8374124941168594,0.9998769468218358,0.6079469020880626
aligned,1,0,98,raw_reuse,0.9464073486378667,0.9472220540046692,1.0601728916168214,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_reuse,0.08034458034230937,0.08121107518672943,0.10206573233008384,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_toeplitz_r2,0.05951465079485544,0.060136448591947556,0.07611801996827125,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_circular_r2,0.05929634081762549,0.059911757707595825,0.07556160986423492,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_rank8_feature,0.0461670266063499,0.04655524715781212,0.05982206333428621,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_rank8_prev_flow,0.040918784659816,0.041338998824357986,0.05131869409233331,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,shift_rank8_oracle,0.04091533527019204,0.041335511952638626,0.05131340827792883,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,flow_reuse,0.012112036087659716,0.012246561236679554,0.015565585438162088,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,flow_toeplitz_r2,0.010602567906110402,0.010711971670389175,0.013690405199304222,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,1,0,98,flow_rank8_oracle,0.00967710685807348,0.009747694246470928,0.01313236397691071,0.7406662778926387,0.6834293763946693,0.999804432987419,0.36165308898345183
aligned,2,0,98,raw_reuse,0.7175992275769466,0.710841178894043,0.8788283586502075,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_reuse,0.05987825589033427,0.05994771048426628,0.07347697988152503,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_toeplitz_r2,0.04337187418714762,0.043386418372392654,0.051996040344238284,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_circular_r2,0.043232830491091834,0.04324622079730034,0.05171133317053318,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_rank8_feature,0.033952672577493265,0.033900026232004166,0.04194881673902273,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_rank8_prev_flow,0.03120223833052965,0.031225666403770447,0.03854391798377037,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,shift_rank8_oracle,0.031196628170947642,0.031219860538840294,0.038528296537697314,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,flow_reuse,0.022905499374917638,0.0230058953166008,0.0278833644464612,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,flow_toeplitz_r2,0.01537549323952243,0.015427596867084503,0.018921358324587346,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,2,0,98,flow_rank8_oracle,0.012843530181104654,0.012878951616585255,0.015210397448390723,0.7285580106604818,0.7211952560171165,0.9994562628756427,0.6855951099072064
aligned,3,0,98,raw_reuse,0.5819889554296616,0.5797765851020813,0.6862599104642868,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_reuse,0.04938700733323516,0.049427736550569534,0.05813447814434767,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_toeplitz_r2,0.035701472086020244,0.03570267930626869,0.04334536474198103,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_circular_r2,0.03561180153109279,0.035613853484392166,0.04335290044546127,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_rank8_feature,0.025370953798907834,0.025351667776703835,0.031132314819842574,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_rank8_prev_flow,0.023806847082426353,0.023791560903191566,0.028490534424781798,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,shift_rank8_oracle,0.02379841911850915,0.02378295175731182,0.028475488908588885,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
aligned,3,0,98,flow_reuse,0.0348861147102074,0.03516590595245361,0.042472726106643675,0.7677954522741504,0.833636299895825,0.999136476702805,0.7918404671580407
