category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,0,frame_centered_unit,uniform_reservoir,32,4,30,360,0.8767126222778721,0.08777357444359923,0.9102668707984454,0.10314365998774246,0.3454142404950851,0.20542515663928873,0.6118055555555556,0.26327505361888104,0.06179723324365627
__all__,0,frame_centered_unit,uniform_reservoir,32,8,30,240,0.8551749749800273,0.09212270695771264,0.8887221741554971,0.11180169653227373,0.39574972680361903,0.21148821394396236,0.55078125,0.2722089214924892,0.11387914001100052
__all__,0,frame_centered_unit,uniform_reservoir,64,0,30,480,0.9420937443530133,0.07271685726935176,0.9609281942523954,0.07622430284971152,0.17267485701675744,0.18824725276558804,0.8026041666666667,0.2384705816573026,-0.057906255646986704
__all__,0,frame_centered_unit,uniform_reservoir,64,1,30,450,0.9476967444005387,0.06432515982461301,0.967397958795898,0.06529334017701001,0.1654912746312665,0.17317892465569198,0.8209722222222222,0.2213972969963363,-0.05230325559946125
__all__,0,frame_centered_unit,uniform_reservoir,64,2,30,420,0.9481565137621847,0.06100315763821703,0.9678995219676361,0.06362453449810299,0.1692444301959807,0.16645282633983213,0.8193452380952381,0.2159248240017377,-0.05184348623781532
__all__,0,frame_centered_unit,uniform_reservoir,64,4,30,360,0.9426857580848137,0.06040865101163697,0.9662601217677342,0.06302912063214224,0.19112807033304258,0.16142509458825066,0.7994791666666666,0.2146787560891208,0.043998836418284504
__all__,0,frame_centered_unit,uniform_reservoir,64,8,30,240,0.9251426755681613,0.06751166228558844,0.9466442196556372,0.07174161561929186,0.24422048841399674,0.17399082817169545,0.7299479166666667,0.2381397576263283,0.13410778862050743
__all__,15,frame_centered_unit,instant_adaptive,16,0,30,480,1.0,0.0,1.0,3.361367133633543e-17,0.0,0.0,1.0,0.0,0.0
__all__,15,frame_centered_unit,instant_adaptive,16,1,30,450,0.8688043123149717,0.1490231686615392,0.8810978778907346,0.159458350056569,0.38702190486636256,0.2943215355166253,0.6347222222222222,0.36399489550077113,0.0
__all__,15,frame_centered_unit,instant_adaptive,16,2,30,420,0.8149163316892484,0.18402912502237004,0.8221703486317,0.2012387444571529,0.47648897254112343,0.33559571284088313,0.5279761904761905,0.39157144413462786,0.0
__all__,15,frame_centered_unit,instant_adaptive,16,4,30,360,0.7503446930044892,0.20880719459969863,0.7470300669433182,0.2347829319627479,0.5766783152240323,0.3628469592205098,0.41510416666666666,0.39890223441531114,0.0
__all__,15,frame_centered_unit,instant_adaptive,16,8,30,240,0.672398259680149,0.2171513018067459,0.6557663389176256,0.24358055560416642,0.6906440178913374,0.3712121291804752,0.30833333333333335,0.3858865379083454,0.0
__all__,15,frame_centered_unit,instant_adaptive,32,0,30,480,1.0,0.0,1.0,3.510833468576701e-17,4.2851239165753665e-19,2.864805596346792e-18,1.0,0.0,0.0
__all__,15,frame_centered_unit,instant_adaptive,32,1,30,450,0.9472248623443847,0.06712301520654207,0.959926099047281,0.07001337361325258,0.20897431836534808,0.1752487118652913,0.8495833333333334,0.20302786138852963,-0.052775137655615256
__all__,15,frame_centered_unit,instant_adaptive,32,2,30,420,0.9134731012286422,0.0947196135426505,0.9257958604864709,0.10718875134806351,0.3009050551784173,0.21988782982074986,0.7575892857142857,0.2621100977405965,0.03546907084988382
__all__,15,frame_centered_unit,instant_adaptive,32,4,30,360,0.8762695419991973,0.10927237759434685,0.8890646783537242,0.1246927005364386,0.3815370170120682,0.2426487603358786,0.6404513888888889,0.3012019689663102,0.08461163086437395
__all__,15,frame_centered_unit,instant_adaptive,32,8,30,240,0.8303654617096149,0.11596600346477554,0.8449112627901733,0.12957216634691665,0.4690025903968894,0.25524646233208087,0.5158854166666667,0.30929333500577255,0.1299130742123703
__all__,15,frame_centered_unit,instant_adaptive,64,0,30,480,1.0,0.0,1.0,3.7921335575229097e-17,3.6826405864526717e-19,3.250418944443862e-18,1.0,0.0,0.0
__all__,15,frame_centered_unit,instant_adaptive,64,1,30,450,0.9834911459654883,0.024009703855618222,0.98939816761225,0.018262394136441516,0.1084573479405316,0.10227405115892936,0.9701388888888889,0.0766189716779575,-0.016508854034511744
__all__,15,frame_centered_unit,instant_adaptive,64,2,30,420,0.9721395343277436,0.03638974973620464,0.9794896283027886,0.031200009430683646,0.15433364912838354,0.13267172318941955,0.9366071428571429,0.12484790917420312,-0.027860465672256418
__all__,15,frame_centered_unit,instant_adaptive,64,4,30,360,0.9536999169021972,0.049330805692816754,0.965209553514887,0.045107275881137526,0.2108405323002638,0.16020173494789477,0.8510416666666667,0.19646120535193035,0.07077907324216204
__all__,15,frame_centered_unit,instant_adaptive,64,8,30,240,0.9332260080422353,0.06407173532729664,0.9461978549266196,0.0636110382796163,0.2595337017487897,0.1892775621872647,0.7690104166666667,0.26389744081080635,0.18371260160383562
__all__,15,frame_centered_unit,instant_oja,16,0,30,480,1.0,0.0,1.0,3.361367133633543e-17,0.0,0.0,1.0,0.0,0.0
__all__,15,frame_centered_unit,instant_oja,16,1,30,450,0.8688043123149717,0.1490231686615392,0.8810978778907346,0.159458350056569,0.38702190486636256,0.2943215355166253,0.6347222222222222,0.36399489550077113,0.0
__all__,15,frame_centered_unit,instant_oja,16,2,30,420,0.8149163316892484,0.18402912502237004,0.8221703486317,0.2012387444571529,0.47648897254112343,0.33559571284088313,0.5279761904761905,0.39157144413462786,0.0
__all__,15,frame_centered_unit,instant_oja,16,4,30,360,0.7503446930044892,0.20880719459969863,0.7470300669433182,0.2347829319627479,0.5766783152240323,0.3628469592205098,0.41510416666666666,0.39890223441531114,0.0
__all__,15,frame_centered_unit,instant_oja,16,8,30,240,0.672398259680149,0.2171513018067459,0.6557663389176256,0.24358055560416642,0.6906440178913374,0.3712121291804752,0.30833333333333335,0.3858865379083454,0.0
__all__,15,frame_centered_unit,instant_oja,32,0,30,480,1.0,0.0,1.0,5.3628867073790325e-17,1.4250600372223242e-17,6.842049639915841e-17,1.0,0.0,0.0
__all__,15,frame_centered_unit,instant_oja,32,1,30,450,0.9182467078546914,0.09043793418221845,0.9257097932481024,0.09361117909023453,0.2927499023449285,0.22532632761238006,0.7226388888888889,0.3213302128805764,-0.08175329214530858
