method,variant,component,timing_basis,frames,layers,count,min_ms,p50_ms,p95_ms,p99_ms,mean_ms,max_ms,source_path
StreamingTOM,streamingtom_ctr,CTR compression,cuda_event,64,28,200,357.9719543457031,396.5040588378906,519.394287109375,553.9533081054688,419.3114680480957,578.6941528320312,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/ctr/summary.json
StreamingTOM,streamingtom_ctr,CTR compression,synchronized_host_wall,64,28,200,358.02473,396.56116,519.463607,554.092627,419.3680009700001,578.717542,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/ctr/summary.json
StreamingTOM,streamingtom_oqm_select,OQM select,cuda_event,256,28,200,65.07417297363281,70.19110107421875,85.56031799316406,123.22713470458984,72.34409996032714,131.97824096679688,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/oqm_select/summary.json
StreamingTOM,streamingtom_oqm_select,OQM select,synchronized_host_wall,256,28,200,65.095565,70.220029,85.587982,123.268668,72.373082085,132.06218,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/oqm_select/summary.json
StreamingTOM,streamingtom_oqm_write,OQM write,cuda_event,64,28,200,35.562496185302734,37.47225570678711,43.13292694091797,51.38022232055664,38.8438681602478,126.89202880859375,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/oqm_write/summary.json
StreamingTOM,streamingtom_oqm_write,OQM write,synchronized_host_wall,64,28,200,35.598923,37.511258,43.176498,51.430005,38.88896670500001,126.926578,/home/spco/online_video_state_decomposition/remote_results/official_streaming_kernels/streamingtom_core_formal_v1_20260719/oqm_write/summary.json
