run_id,step,block,branch,signal,rows,features,mean,rms,abs_mean,abs_p99,abs_p999,abs_max,max_over_rms,channel_max_p50,channel_max_p99,channel_max_ratio_p99_p50,near_zero_1e3,exact_zero
p00_seed20260723,1,0,0,ffn_output,16,1536,-0.0521649532020092,2.0512280464172363,1.4420093297958374,7.1953125,12.3125,22.625,11.029977798461914,3.125,13.82501220703125,4.424004077911377,0.00044759115553461015,0.0
p00_seed20260723,1,12,0,ffn_input,16,1536,-0.005586210172623396,0.4462180733680725,0.3242456912994385,1.3515625,2.4664306640625,3.6875,8.263896942138672,0.79296875,2.317188262939453,2.922168493270874,0.0034586589317768812,0.0005696614389307797
p00_seed20260723,1,12,0,ffn_hidden_post_gelu,16,8960,-0.037680063396692276,0.21541421115398407,0.151150643825531,0.828125,1.671875,5.71875,26.547691345214844,0.169921875,1.6953125,9.977011680603027,0.005405970849096775,0.0003348214377183467
p00_seed20260723,1,12,0,ffn_output,16,1536,-0.022432273253798485,0.5957038402557373,0.45403504371643066,1.703125,2.77227783203125,7.1875,12.065559387207031,1.078125,2.796875,2.594202995300293,0.0013834635028615594,0.0
p00_seed20260723,1,24,0,ffn_input,16,1536,-0.012122116982936859,0.3122325539588928,0.23557764291763306,0.93359375,1.608062744140625,2.109375,6.755781650543213,0.53125,1.4214849472045898,2.675736427307129,0.00341796875,0.0005289713735692203
p00_seed20260723,1,24,0,ffn_hidden_post_gelu,16,8960,-0.034536316990852356,0.15199968218803406,0.12071689963340759,0.4859619140625,0.9307861328125,2.015625,13.26071834564209,0.169921875,0.92578125,5.448276042938232,0.0038992746267467737,0.0
p00_seed20260723,1,24,0,ffn_output,16,1536,0.012819995172321796,0.3633580803871155,0.26663926243782043,1.125,2.35040283203125,4.53125,12.470480918884277,0.583984375,1.5593757629394531,2.6702353954315186,0.0023193359375,0.0
p00_seed20260723,1,29,0,ffn_input,16,1536,0.00755091430619359,0.36898866295814514,0.2552371919155121,1.15625,2.80755615234375,3.890625,10.544023513793945,0.484375,1.6187515258789062,3.3419387340545654,0.0032958984375,0.00040690103196538985
p00_seed20260723,1,29,0,ffn_hidden_post_gelu,16,8960,0.02001028321683407,0.26396653056144714,0.17305302619934082,1.0546875,2.09375,4.0,15.153436660766602,0.169921875,1.59375,9.379310607910156,0.0028599330689758062,6.975446467549773e-06
p00_seed20260723,1,29,0,ffn_output,16,1536,0.08772870153188705,1.8868677616119385,0.9897861480712891,6.09375,20.0,40.0,21.199153900146484,1.28125,7.15625,5.5853657722473145,0.0008138020639307797,0.0
p00_seed20260723,1,0,1,ffn_input,16,1536,-0.020008238032460213,0.2940601110458374,0.21601907908916473,0.890625,1.59808349609375,2.34375,7.970309257507324,0.53125,1.4242191314697266,2.6808831691741943,0.0049641928635537624,0.00044759115553461015
p00_seed20260723,1,0,1,ffn_hidden_post_gelu,16,8960,0.021012023091316223,0.19082380831241608,0.13713935017585754,0.671875,1.203125,2.6875,14.083672523498535,0.380859375,1.234375,3.241025686264038,0.00407366082072258,0.0
p00_seed20260723,1,0,1,ffn_output,16,1536,-0.04814590886235237,2.038879156112671,1.4306907653808594,7.25,12.17822265625,22.625,11.096783638000488,3.078125,13.743759155273438,4.464977741241455,0.0006510416860692203,0.0
p00_seed20260723,1,12,1,ffn_input,16,1536,-0.003238386707380414,0.4530915319919586,0.32765671610832214,1.392578125,2.5601806640625,3.625,8.000591278076172,0.8125,2.3539066314697266,2.89711594581604,0.0032958984375,0.00040690103196538985
p00_seed20260723,1,12,1,ffn_hidden_post_gelu,16,8960,-0.03965257853269577,0.21513335406780243,0.15159468352794647,0.83984375,1.6846923828125,4.46875,20.77199935913086,0.169921875,1.8046875,10.620689392089844,0.0044991630129516125,0.00016043527284637094
p00_seed20260723,1,12,1,ffn_output,16,1536,-0.017398947849869728,0.6011971235275269,0.4538476765155792,1.7734375,2.92852783203125,6.625,11.01968002319336,1.109375,2.9835948944091797,2.6894376277923584,0.0015869140625,0.0
p00_seed20260723,1,24,1,ffn_input,16,1536,-0.013311249203979969,0.335177481174469,0.2559257745742798,0.984375,1.658416748046875,2.15625,6.433158874511719,0.5703125,1.4347658157348633,2.515753746032715,0.0032552082557231188,0.00044759115553461015
p00_seed20260723,1,24,1,ffn_hidden_post_gelu,16,8960,-0.02944481000304222,0.16727182269096375,0.12735523283481598,0.57421875,1.1328125,2.578125,15.412787437438965,0.169921875,1.0703125,6.2988505363464355,0.0035923549439758062,6.975446467549773e-06
p00_seed20260723,1,24,1,ffn_output,16,1536,0.011171390302479267,0.40244385600090027,0.2958775758743286,1.220703125,2.39727783203125,5.0625,12.579394340515137,0.66015625,1.8722658157348633,2.836094856262207,0.0022379558067768812,0.0
p00_seed20260723,1,29,1,ffn_input,16,1536,0.011229650117456913,0.40581321716308594,0.2806198298931122,1.275390625,2.9375,4.1875,10.31878662109375,0.52734375,1.7781257629394531,3.3718533515930176,0.0030924479942768812,0.0005696614389307797
p00_seed20260723,1,29,1,ffn_hidden_post_gelu,16,8960,0.011781047098338604,0.27637484669685364,0.17567449808120728,1.109375,2.385009765625,4.28125,15.490736961364746,0.169921875,1.65625,9.747126579284668,0.00252511166036129,0.0
p00_seed20260723,1,29,1,ffn_output,16,1536,0.09954879432916641,1.9599382877349854,1.0010759830474854,6.7578125,21.375,42.0,21.42924690246582,1.265625,7.489063262939453,5.9172844886779785,0.0006510416860692203,0.0
p00_seed20260723,2,0,0,ffn_input,16,1536,-0.01862957887351513,0.28061848878860474,0.20738549530506134,0.84375,1.386138916015625,2.015625,7.182794570922852,0.5078125,1.3332033157348633,2.625385046005249,0.0039876303635537624,0.000732421875
p00_seed20260723,2,0,0,ffn_hidden_post_gelu,16,8960,0.014879781752824783,0.17854109406471252,0.13047997653484344,0.6171875,1.0625,2.421875,13.564804077148438,0.35546875,1.112579345703125,3.1298935413360596,0.0045758928172290325,0.0
p00_seed20260723,2,0,0,ffn_output,16,1536,-0.03678542748093605,1.953004002571106,1.370688796043396,6.9375,11.86572265625,21.25,10.880674362182617,2.96875,13.059379577636719,4.398949146270752,0.0003662109375,0.0
p00_seed20260723,2,12,0,ffn_input,16,1536,-0.004039731342345476,0.40243691205978394,0.2899233400821686,1.234375,2.4039306640625,3.71875,9.240578651428223,0.7109375,2.223438262939453,3.1274735927581787,0.0038655598182231188,0.00048828125
p00_seed20260723,2,12,0,ffn_hidden_post_gelu,16,8960,-0.04599418118596077,0.1967741996049881,0.1446099430322647,0.72265625,1.46875,5.03125,25.568647384643555,0.169921875,1.5390625,9.05747127532959,0.00439453125,0.00016741071885917336
p00_seed20260723,2,12,0,ffn_output,16,1536,-0.021596508100628853,0.5405665636062622,0.41197696328163147,1.5625,2.46875,6.3125,11.677562713623047,0.984375,2.669534683227539,2.7119083404541016,0.0015869140625,0.0
p00_seed20260723,2,24,0,ffn_input,16,1536,-0.0096581457182765,0.28386160731315613,0.21579045057296753,0.828125,1.5,2.0625,7.265864372253418,0.4921875,1.1664066314697266,2.369842052459717,0.0032958984375,0.0005289713735692203
p00_seed20260723,2,24,0,ffn_hidden_post_gelu,16,8960,-0.04081526771187782,0.14131306111812592,0.11410576850175858,0.41796875,0.78125,4.0625,28.748228073120117,0.169921875,0.7672271728515625,4.515175819396973,0.0041713169775903225,0.0
p00_seed20260723,2,24,0,ffn_output,16,1536,0.012976559810340405,0.3273037075996399,0.2387242168188095,0.9765625,2.1539306640625,5.03125,15.371809005737305,0.51953125,1.402735710144043,2.700002670288086,0.0030517578125,0.0
p00_seed20260723,2,29,0,ffn_input,16,1536,0.008410398848354816,0.3322300314903259,0.2240801304578781,0.96484375,2.70513916015625,4.78125,14.39138412475586,0.44921875,1.375,3.0608694553375244,0.0043131508864462376,0.0006917317514307797
p00_seed20260723,2,29,0,ffn_hidden_post_gelu,16,8960,0.0007377488072961569,0.2380288690328598,0.16080372035503387,0.953125,1.9112548828125,3.1875,13.39123249053955,0.169921875,1.471954345703125,8.662535667419434,0.0028948101680725813,0.0
p00_seed20260723,2,29,0,ffn_output,16,1536,0.08128278702497482,1.786177158355713,0.8920621871948242,6.1953125,18.17822265625,38.0,21.274484634399414,1.0859375,7.020313262939453,6.464748859405518,0.0010172525653615594,0.0
p00_seed20260723,2,0,1,ffn_input,16,1536,-0.018582312390208244,0.28046807646751404,0.20722408592700958,0.83984375,1.390625,1.9921875,7.103081226348877,0.51171875,1.3332033157348633,2.605343818664551,0.0056559243239462376,0.0008951823110692203
p00_seed20260723,2,0,1,ffn_hidden_post_gelu,16,8960,0.013057860545814037,0.17635029554367065,0.12956702709197998,0.609375,1.0546875,2.390625,13.556116104125977,0.35546875,1.096954345703125,3.0859375,0.004122488666325808,0.0
p00_seed20260723,2,0,1,ffn_output,16,1536,-0.033472392708063126,1.9431276321411133,1.3619600534439087,6.875,11.839111328125,21.25,10.935977935791016,2.953125,13.018753051757812,4.408466815948486,0.0005696614389307797,0.0
p00_seed20260723,2,12,1,ffn_input,16,1536,-0.0011620760196819901,0.4007069170475006,0.2869583070278168,1.25,2.27227783203125,3.75,9.358460426330566,0.72265625,2.2281265258789062,3.083245277404785,0.0032958984375,0.0006510416860692203
p00_seed20260723,2,12,1,ffn_hidden_post_gelu,16,8960,-0.053329210728406906,0.19109474122524261,0.14259269833564758,0.68359375,1.5206298828125,4.09375,21.42262077331543,0.169921875,1.6171875,9.517241477966309,0.0035993303172290325,0.00010463169746799394
p00_seed20260723,2,12,1,ffn_output,16,1536,-0.013303753919899464,0.5223898887634277,0.3936671316623688,1.546875,2.55352783203125,5.875,11.246389389038086,0.98828125,2.65625,2.687747001647949,0.0015869140625,0.0
p00_seed20260723,2,24,1,ffn_input,16,1536,-0.01005655899643898,0.28990066051483154,0.22045296430587769,0.828125,1.593597412109375,2.09375,7.222301483154297,0.50390625,1.1402349472045898,2.262791872024536,0.0035400390625,0.00048828125
p00_seed20260723,2,24,1,ffn_hidden_post_gelu,16,8960,-0.04088597744703293,0.14423270523548126,0.11555977910757065,0.44140625,0.8203125,3.625,25.13299560546875,0.169921875,0.828125,4.873563289642334,0.0041713169775903225,0.0
p00_seed20260723,2,24,1,ffn_output,16,1536,0.013560104183852673,0.32977014780044556,0.2399173229932785,0.9609375,2.25,5.21875,15.825416564941406,0.53515625,1.4320316314697266,2.675913095474243,0.0025227863807231188,0.0
p00_seed20260723,2,29,1,ffn_input,16,1536,0.009296917356550694,0.3315342962741852,0.22322218120098114,0.9453125,2.671875,4.875,14.704360961914062,0.4462890625,1.3070316314697266,2.928666114807129,0.0037434895057231188,0.0006103515625
p00_seed20260723,2,29,1,ffn_hidden_post_gelu,16,8960,-0.005108681041747332,0.23675712943077087,0.15960636734962463,0.93359375,1.953125,3.140625,13.265175819396973,0.169921875,1.448516845703125,8.524604797363281,0.003215680830180645,0.0
p00_seed20260723,2,29,1,ffn_output,16,1536,0.07982515543699265,1.8016455173492432,0.8850606083869934,6.4453125,18.75,38.25,21.2305908203125,1.0625,7.1875,6.764705657958984,0.0011800130596384406,0.0
p00_seed20260723,3,0,0,ffn_input,16,1536,-0.017334850504994392,0.2724488079547882,0.20108318328857422,0.82421875,1.43634033203125,1.8671875,6.853351593017578,0.4970703125,1.265625,2.5461690425872803,0.0045166015625,0.0007731119985692203
p00_seed20260723,3,0,0,ffn_hidden_post_gelu,16,8960,0.008641202934086323,0.1700025051832199,0.12585751712322235,0.58203125,0.98406982421875,2.40625,14.154203414916992,0.333984375,1.04547119140625,3.1302998065948486,0.004422433208674192,0.0
p00_seed20260723,3,0,0,ffn_output,16,1536,-0.04310712590813637,1.8911716938018799,1.3267253637313843,6.71875,11.320556640625,20.375,10.773744583129883,2.859375,12.684379577636719,4.4360671043396,0.00044759115553461015,0.0
p00_seed20260723,3,12,0,ffn_input,16,1536,-0.0028230352327227592,0.3856475055217743,0.2766065001487732,1.1875,2.25433349609375,3.84375,9.96700382232666,0.6796875,2.1875,3.218390703201294,0.0035807292442768812,0.0003662109375
p00_seed20260723,3,12,0,ffn_hidden_post_gelu,16,8960,-0.0487108938395977,0.19049587845802307,0.1414880007505417,0.68359375,1.4375,5.34375,28.051788330078125,0.169921875,1.5,8.82758617401123,0.004031808115541935,0.0001464843808207661
p00_seed20260723,3,12,0,ffn_output,16,1536,-0.020397555083036423,0.5312932729721069,0.40168464183807373,1.5703125,2.49102783203125,5.71875,10.763829231262207,0.98046875,2.7132816314697266,2.767331123352051,0.0019124349346384406,0.0
p00_seed20260723,3,24,0,ffn_input,16,1536,-0.00825414713472128,0.2896478474140167,0.22049815952777863,0.83984375,1.464263916015625,2.03125,7.012825965881348,0.5078125,1.2054691314697266,2.373847007751465,0.0035807292442768812,0.0005289713735692203
p00_seed20260723,3,24,0,ffn_hidden_post_gelu,16,8960,-0.04055458679795265,0.14790910482406616,0.11366826295852661,0.421875,0.83453369140625,7.4375,50.28425979614258,0.169921875,0.8258209228515625,4.860003471374512,0.004038783255964518,3.487723370199092e-05
p00_seed20260723,3,24,0,ffn_output,16,1536,0.013780460692942142,0.34415626525878906,0.24975717067718506,1.03125,2.21844482421875,6.1875,17.97875213623047,0.55859375,1.5773448944091797,2.8237783908843994,0.0027669270057231188,0.0
p00_seed20260723,3,29,0,ffn_input,16,1536,0.010266996920108795,0.3758049011230469,0.2548646032810211,1.1171875,3.2945556640625,4.9375,13.138465881347656,0.5078125,1.5617198944091797,3.0753867626190186,0.0033772785682231188,0.00048828125
p00_seed20260723,3,29,0,ffn_hidden_post_gelu,16,8960,-0.0030244907829910517,0.24982699751853943,0.16256114840507507,1.0078125,2.21875,3.40625,13.634434700012207,0.169921875,1.52203369140625,8.957255363464355,0.0027343749534338713,0.0
p00_seed20260723,3,29,0,ffn_output,16,1536,0.09302344173192978,1.8274195194244385,0.9213552474975586,6.46875,19.30322265625,38.75,21.204763412475586,1.171875,7.435939788818359,6.345335483551025,0.001220703125,0.0
p00_seed20260723,3,0,1,ffn_input,16,1536,-0.017284663394093513,0.27232152223587036,0.20097364485263824,0.8173828125,1.41058349609375,1.84375,6.770489692687988,0.498046875,1.265625,2.5411765575408936,0.0045166015625,0.00040690103196538985
p00_seed20260723,3,0,1,ffn_hidden_post_gelu,16,8960,0.0071161482483148575,0.16828273236751556,0.12516334652900696,0.57421875,0.9737548828125,2.21875,13.184656143188477,0.33203125,1.0390625,3.1294116973876953,0.00454799085855484,0.0
p00_seed20260723,3,0,1,ffn_output,16,1536,-0.040331386029720306,1.8826607465744019,1.3193297386169434,6.6875,11.2314453125,20.25,10.756053924560547,2.84375,12.684379577636719,4.4604411125183105,0.0006917317514307797,0.0
p00_seed20260723,3,12,1,ffn_input,16,1536,-7.436486339429393e-05,0.38413357734680176,0.27455130219459534,1.203125,2.2586669921875,3.875,10.087636947631836,0.69921875,2.15625,3.083798885345459,0.0032958984375,0.000244140625
p00_seed20260723,3,12,1,ffn_hidden_post_gelu,16,8960,-0.05310358852148056,0.18388180434703827,0.1398448944091797,0.6484375,1.390625,3.9375,21.413211822509766,0.169921875,1.515625,8.919540405273438,0.003850446315482259,0.00011858258949359879
p00_seed20260723,3,12,1,ffn_output,16,1536,-0.013817510567605495,0.5131013989448547,0.38749754428863525,1.5078125,2.557861328125,5.65625,11.023649215698242,0.9765625,2.6820316314697266,2.7464003562927246,0.0017496744403615594,0.0
p00_seed20260723,3,24,1,ffn_input,16,1536,-0.006655560806393623,0.29909688234329224,0.22765898704528809,0.86328125,1.5078125,2.0,6.68679666519165,0.53125,1.28125,2.411764621734619,0.0036214191932231188,0.0005696614389307797
p00_seed20260723,3,24,1,ffn_hidden_post_gelu,16,8960,-0.04220404475927353,0.1493365615606308,0.11541971564292908,0.44140625,0.890625,6.3125,42.27029037475586,0.169921875,0.886016845703125,5.214260101318359,0.004359654150903225,1.3950892935099546e-05
p00_seed20260723,3,24,1,ffn_output,16,1536,0.013301615603268147,0.3500392436981201,0.25301921367645264,1.046875,2.18951416015625,5.90625,16.87310791015625,0.57421875,1.6578140258789062,2.887077569961548,0.0029703776817768812,0.0
p00_seed20260723,3,29,1,ffn_input,16,1536,0.011942900717258453,0.3834344446659088,0.25998276472091675,1.15625,3.37933349609375,4.96875,12.958538055419922,0.521484375,1.7257823944091797,3.3093655109405518,0.0031331379432231188,0.0006103515625
p00_seed20260723,3,29,1,ffn_hidden_post_gelu,16,8960,-0.005641056224703789,0.2514437437057495,0.1622575968503952,1.0078125,2.3125,3.59375,14.292461395263672,0.169921875,1.5546875,9.149425506591797,0.0029785155784338713,0.0
p00_seed20260723,3,29,1,ffn_output,16,1536,0.09641832858324051,1.8450703620910645,0.9249858856201172,6.6015625,19.55322265625,39.0,21.137405395507812,1.1796875,7.653129577636719,6.487421035766602,0.0010986328125,0.0
p00_seed20260723,4,0,0,ffn_input,16,1536,-0.01622692681849003,0.26587486267089844,0.1960359662771225,0.7939453125,1.35040283203125,1.859375,6.99342155456543,0.484375,1.2238283157348633,2.526613235473633,0.0054117836989462376,0.0006917317514307797
p00_seed20260723,4,0,0,ffn_hidden_post_gelu,16,8960,0.002508860779926181,0.16247287392616272,0.12183243781328201,0.55078125,0.92578125,2.375,14.61782455444336,0.31640625,0.971954345703125,3.0718557834625244,0.004527064505964518,0.0
p00_seed20260723,4,0,0,ffn_output,16,1536,-0.03851727023720741,1.8298217058181763,1.283307433128357,6.5,10.901611328125,19.5,10.656776428222656,2.765625,12.246879577636719,4.428250312805176,0.00028483071946538985,0.0
p00_seed20260723,4,12,0,ffn_input,16,1536,-0.000967901200056076,0.3744283616542816,0.2678126394748688,1.142578125,2.25,3.953125,10.557760238647461,0.6640625,2.125,3.200000047683716,0.003662109375,0.00040690103196538985
p00_seed20260723,4,12,0,ffn_hidden_post_gelu,16,8960,-0.051020242273807526,0.18595631420612335,0.13914452493190765,0.65625,1.4140625,5.65625,30.417089462280273,0.169921875,1.46875,8.643677711486816,0.004150390625,0.00013253348879516125
p00_seed20260723,4,12,0,ffn_output,16,1536,-0.020402684807777405,0.5185721516609192,0.3909142017364502,1.5546875,2.5625,5.6875,10.967615127563477,0.96875,2.6398448944091797,2.725001096725464,0.0015055338153615594,0.0
p00_seed20260723,4,24,0,ffn_input,16,1536,-0.0066191949881613255,0.281343013048172,0.2151801586151123,0.79296875,1.38165283203125,2.15625,7.664132118225098,0.48828125,1.109375,2.2720000743865967,0.0033772785682231188,0.00028483071946538985
p00_seed20260723,4,24,0,ffn_hidden_post_gelu,16,8960,-0.04259059205651283,0.1424175351858139,0.11129932850599289,0.390625,0.75640869140625,7.09375,49.80952835083008,0.169921875,0.703125,4.137930870056152,0.0046595982275903225,3.487723370199092e-05
p00_seed20260723,4,24,0,ffn_output,16,1536,0.015224166214466095,0.3329288959503174,0.23966574668884277,0.9453125,2.15826416015625,6.46875,19.429824829101562,0.51953125,1.3773441314697266,2.6511285305023193,0.0025634765625,0.0
p00_seed20260723,4,29,0,ffn_input,16,1536,0.009579016827046871,0.3719951808452606,0.25090280175209045,1.0859375,3.5,5.3125,14.281099319458008,0.5,1.4632816314697266,2.926563262939453,0.0033772785682231188,0.00020345051598269492
p00_seed20260723,4,29,0,ffn_hidden_post_gelu,16,8960,-0.004631733056157827,0.24431587755680084,0.1606471836566925,0.96875,2.166259765625,3.171875,12.982680320739746,0.169921875,1.470550537109375,8.654273986816406,0.00284598208963871,0.0
p00_seed20260723,4,29,0,ffn_output,16,1536,0.08958015590906143,1.7831449508666992,0.8982459902763367,6.34375,18.67822265625,37.5,21.030258178710938,1.1328125,7.21875,6.372413635253906,0.0009765625,0.0
p00_seed20260723,4,0,1,ffn_input,16,1536,-0.016192106530070305,0.2657415568828583,0.19595849514007568,0.79296875,1.338104248046875,1.859375,6.99692964553833,0.4853515625,1.2265625,2.527163028717041,0.0048014321364462376,0.0006510416860692203
p00_seed20260723,4,0,1,ffn_hidden_post_gelu,16,8960,0.0011851427843794227,0.16109825670719147,0.12129726260900497,0.54296875,0.91796875,2.203125,13.675660133361816,0.314453125,0.964141845703125,3.0660908222198486,0.004757254384458065,0.0
p00_seed20260723,4,0,1,ffn_output,16,1536,-0.03602413460612297,1.822574257850647,1.2771413326263428,6.53125,10.875,19.375,10.630568504333496,2.765625,12.265632629394531,4.435030937194824,0.0008138020639307797,0.0
p00_seed20260723,4,12,1,ffn_input,16,1536,0.001140708103775978,0.3732846975326538,0.2668672204017639,1.1640625,2.08245849609375,3.984375,10.673823356628418,0.6875,2.0,2.909090995788574,0.0035807292442768812,0.00048828125
p00_seed20260723,4,12,1,ffn_hidden_post_gelu,16,8960,-0.05551820993423462,0.17992210388183594,0.1381203830242157,0.62890625,1.3203125,4.15625,23.10027503967285,0.169921875,1.4140625,8.321839332580566,0.0036900111008435488,9.765625145519152e-05
p00_seed20260723,4,12,1,ffn_output,16,1536,-0.012263718992471695,0.4986177086830139,0.3762361705303192,1.4765625,2.453125,5.0625,10.153068542480469,0.93359375,2.582813262939453,2.7665281295776367,0.0018310546875,0.0
p00_seed20260723,4,24,1,ffn_input,16,1536,-0.00518824951723218,0.27968543767929077,0.21262861788272858,0.796875,1.41290283203125,2.15625,7.709554195404053,0.5,1.1484375,2.296875,0.0045979819260537624,0.000732421875
