step,layer,calibration_aggregate_mean,calibration_aggregate_max,calibration_worst_head_mean,calibration_worst_head_max,calibration_worst_query_tile_mean,calibration_worst_query_tile_max,calibration_threshold_ratio,calibration_passes,evaluation_aggregate_mean,evaluation_aggregate_max,evaluation_worst_head_mean,evaluation_worst_head_max,evaluation_worst_query_tile_mean,evaluation_worst_query_tile_max,evaluation_threshold_ratio,evaluation_passes
0,0,0.021559028886258602,0.02157733589410782,0.03148736711591482,0.031552549451589584,0.02458590315654874,0.024747680872678757,2.6971669867634773,False,0.02155599556863308,0.02156687155365944,0.03144385199993849,0.03150484710931778,0.02470131916925311,0.02518891543149948,2.156687155365944,False
0,1,0.02499929629266262,0.026036687195301056,0.03206958435475826,0.03233076632022858,0.028523309156298637,0.02975064143538475,3.254585899412632,False,0.025272175204008818,0.025874940678477287,0.032279180362820625,0.03247281163930893,0.0288988477550447,0.029823100194334984,2.5874940678477287,False
0,2,0.02647434128448367,0.0267006978392601,0.030804833862930536,0.031319666653871536,0.028660412412136793,0.02918892540037632,3.3375872299075127,False,0.026717727072536945,0.02708750031888485,0.03113864315673709,0.031586602330207825,0.028928400482982397,0.029336972162127495,2.708750031888485,False
0,3,0.02147011086344719,0.021828094497323036,0.026622704230248928,0.026641830801963806,0.0228923037648201,0.023484796285629272,2.7285118121653795,False,0.021570092532783747,0.022021392360329628,0.026626226026564837,0.026671648025512695,0.022865562234073877,0.023302864283323288,2.202139236032963,False
0,4,0.019041196908801794,0.020089536905288696,0.02835819497704506,0.02896222285926342,0.02172154188156128,0.022938042879104614,2.511192113161087,False,0.019372547511011362,0.019727380946278572,0.028496652841567993,0.029438134282827377,0.0221469490788877,0.02280687727034092,1.9727380946278572,False
0,5,0.018837017007172108,0.019959822297096252,0.02860595053061843,0.029946932569146156,0.021752698346972466,0.022940829396247864,2.4949777871370316,False,0.019304232206195593,0.020299749448895454,0.02911801775917411,0.031502801924943924,0.022414837032556534,0.023489799350500107,2.0299749448895454,False
0,6,0.015122256241738796,0.015471025370061398,0.028866034001111984,0.030140647664666176,0.018159163184463978,0.018810927867889404,1.9338781712576747,False,0.015163834439590573,0.015609266236424446,0.029098915867507458,0.030094465240836143,0.018100468907505274,0.019378239288926125,1.5609266236424446,False
0,7,0.013735043350607157,0.014203432016074657,0.028043899685144424,0.028281982988119125,0.01644713105633855,0.017373204231262207,1.7754290020093322,False,0.013426358113065362,0.013790929690003395,0.027812026906758547,0.028374671936035156,0.015932732028886676,0.016690470278263092,1.4187335968017578,False
0,8,0.013375637121498585,0.013981574214994907,0.02184767136350274,0.022470733150839806,0.015964071732014418,0.01755717396736145,1.7476967768743634,False,0.013041478581726551,0.01349693164229393,0.02198871411383152,0.02404501661658287,0.015652601374313235,0.01605149172246456,1.349693164229393,False
0,9,0.010693446965888143,0.011385826393961906,0.017218462424352765,0.019131561741232872,0.012379986001178622,0.01298022922128439,1.4232282992452383,False,0.010465932777151465,0.011156518012285233,0.017263849265873432,0.018570447340607643,0.012199125718325377,0.012541360221803188,1.1156518012285233,False
0,10,0.008306765579618514,0.008867667056620121,0.010856374399736524,0.011770371347665787,0.009284286992624402,0.009812857024371624,1.1084583820775151,False,0.007917402195744216,0.0083923926576972,0.010565334698185325,0.011392079293727875,0.008980421349406242,0.009543808177113533,0.8392392657697201,True
0,11,0.009988215286284685,0.010561557486653328,0.016952730482444167,0.01848749816417694,0.011416108114644885,0.01211952231824398,1.320194685831666,False,0.009522283216938376,0.010114077478647232,0.01698544272221625,0.019454242661595345,0.01083632092922926,0.011480567045509815,1.0114077478647232,False
0,12,0.012680681189522147,0.013673986308276653,0.022818684112280607,0.025447819381952286,0.014742974191904068,0.01613972894847393,1.7092482885345817,False,0.012368445750325918,0.013128613121807575,0.023334642872214317,0.02582923136651516,0.014660897199064493,0.01590828225016594,1.3128613121807575,False
0,13,0.009031210793182254,0.009837696328759193,0.011814761441200972,0.013403844088315964,0.010281521128490567,0.010946474969387054,1.2297120410948992,False,0.008547711884602904,0.008694538846611977,0.010901395697146654,0.01143883727490902,0.01004992239177227,0.010614201426506042,0.8694538846611977,True
0,14,0.009969514794647694,0.011080215685069561,0.018093126825988293,0.02013431116938591,0.01182727818377316,0.01267657894641161,1.3850269606336951,False,0.009504044195637107,0.009795126505196095,0.01834272686392069,0.02054460719227791,0.01120619522407651,0.011836339719593525,1.0272303596138954,False
0,15,0.009039780241437256,0.01031163614243269,0.013256835751235485,0.015774376690387726,0.010537247871980071,0.011465607210993767,1.2889545178040862,False,0.008383208885788918,0.00881666038185358,0.012400486273691058,0.013326428830623627,0.01016240962781012,0.011168799363076687,0.881666038185358,True
0,16,0.008967347210273147,0.009644582867622375,0.013437036890536547,0.014158357866108418,0.010433727642521262,0.011034350842237473,1.205572858452797,False,0.008367671631276608,0.008705241605639458,0.012391493888571858,0.01341288909316063,0.010084106354042888,0.010894011706113815,0.8705241605639458,True
0,17,0.012588533805683255,0.013417613692581654,0.01762377517297864,0.019179999828338623,0.014284520410001278,0.01563243940472603,1.6772017115727067,False,0.011911951471120119,0.012501964345574379,0.016776019474491477,0.018139056861400604,0.013920956291258335,0.014192832633852959,1.250196434557438,False
0,18,0.014303732430562377,0.015166619792580605,0.01603749953210354,0.017011119052767754,0.016895923297852278,0.017593447118997574,1.8958274740725756,False,0.013480780413374305,0.014068353921175003,0.014991488540545106,0.015645964071154594,0.015862032072618604,0.01669943891465664,1.4068353921175003,False
0,19,0.017732942942529917,0.0187308881431818,0.02888017939403653,0.030770322307944298,0.021203824784606695,0.02320248819887638,2.341361017897725,False,0.016580424271523952,0.018592847511172295,0.027831953950226307,0.031121933832764626,0.019741639494895935,0.022864513099193573,1.8592847511172295,False
0,20,0.021266638301312923,0.022288765758275986,0.029694965109229088,0.03028886578977108,0.024046130944043398,0.02491629868745804,2.786095719784498,False,0.020569971296936274,0.021830471232533455,0.029822397511452436,0.0321243517100811,0.022902013268321753,0.024221839383244514,2.1830471232533455,False
0,21,0.019017198588699102,0.019822996109724045,0.028086362406611443,0.028427617624402046,0.021968779619783163,0.02349042519927025,2.4778745137155056,False,0.0181968598626554,0.018925806507468224,0.027744686231017113,0.029420383274555206,0.021287819370627403,0.02226560190320015,1.8925806507468224,False
0,22,0.014496532501652837,0.015375017188489437,0.018479426857084036,0.02037055790424347,0.017196215223520994,0.01828899048268795,1.9218771485611796,False,0.013442420633509755,0.014271305873990059,0.018150968942791224,0.02022126317024231,0.01601230655796826,0.01665973849594593,1.427130587399006,False
0,23,0.017896871082484722,0.01904129981994629,0.02919981488958001,0.031059401109814644,0.021678491961210966,0.02399604395031929,2.380162477493286,False,0.016633551102131605,0.01717398874461651,0.028596427757292986,0.029839640483260155,0.02053707418963313,0.020907476544380188,1.7173988744616508,False
0,24,0.015413758344948292,0.015769410878419876,0.018971907440572977,0.019807875156402588,0.018666356336325407,0.021085230633616447,1.9711763598024845,False,0.0142121238168329,0.015363700687885284,0.017483402974903584,0.020183252170681953,0.016759633785113692,0.018420523032546043,1.5363700687885284,False
0,25,0.014119449071586132,0.014637838117778301,0.018465077970176935,0.019862456247210503,0.016781310085207224,0.017482250928878784,1.8297297647222877,False,0.01300229993648827,0.013673972338438034,0.016997584141790867,0.01851835288107395,0.015620183199644089,0.016903838142752647,1.3673972338438034,False
0,26,0.017282916698604822,0.017799464985728264,0.026857419405132532,0.02729245275259018,0.01971042575314641,0.02037912979722023,2.224933123216033,False,0.01644978951662779,0.016972286626696587,0.02617137646302581,0.02687905728816986,0.019527504220604897,0.020178575068712234,1.6972286626696587,False
0,27,0.02218393562361598,0.02391231618821621,0.03412946593016386,0.0382729135453701,0.0344239235855639,0.03979162499308586,2.989039523527026,False,0.022743520326912403,0.024544142186641693,0.035512739792466164,0.03932826220989227,0.030994325410574675,0.03390663117170334,2.4544142186641693,False
0,28,0.04238921403884888,0.04817317798733711,0.06412237137556076,0.07704044878482819,0.10475126840174198,0.11635708808898926,7.272318005561829,False,0.04136109538376331,0.04852686822414398,0.065470558591187,0.0805894285440445,0.11360650323331356,0.12827879190444946,6.413939595222473,False
0,29,0.03840490384027362,0.046368204057216644,0.0761990724131465,0.09552189707756042,0.09722243435680866,0.1171845868229866,7.324036676436663,False,0.04024822311475873,0.06106768548488617,0.08007297571748495,0.13342389464378357,0.09945361129939556,0.13137787580490112,6.6711947321891785,False
1,0,0.021886280737817287,0.02202710136771202,0.03010439919307828,0.030209751799702644,0.024814483243972063,0.02539588324725628,2.7533876709640026,False,0.021799540147185326,0.021967172622680664,0.030038580764085054,0.03025638312101364,0.02491085510700941,0.02669999748468399,2.1967172622680664,False
1,1,0.023749929387122393,0.02444949559867382,0.030962774995714426,0.03135687857866287,0.026981146540492773,0.027500787749886513,3.0561869498342276,False,0.023835334926843643,0.024351324886083603,0.031130338087677956,0.03145761042833328,0.02742430893704295,0.028322285041213036,2.4351324886083603,False
1,2,0.024275878444314003,0.024759598076343536,0.02780091343447566,0.02827955223619938,0.02643277170136571,0.02720441110432148,3.094949759542942,False,0.024583259131759405,0.02535545825958252,0.02827698551118374,0.02916291356086731,0.026762400288134813,0.02824988402426243,2.535545825958252,False
1,3,0.019354875199496746,0.01965619996190071,0.026361781172454357,0.026374559849500656,0.02101651532575488,0.021257465705275536,2.457024995237589,False,0.018972753081470728,0.019249677658081055,0.02635745145380497,0.026375649496912956,0.020676116459071636,0.02095852978527546,1.9249677658081055,False
1,4,0.017120354808866978,0.01760224439203739,0.026031233370304108,0.026420988142490387,0.01907396735623479,0.019693849608302116,2.200280549004674,False,0.016880249604582787,0.017262516543269157,0.0258693709038198,0.026314154267311096,0.01890205591917038,0.019247381016612053,1.7262516543269157,False
1,5,0.01901213638484478,0.01953117549419403,0.02688127290457487,0.02775922231376171,0.02112989593297243,0.021397925913333893,2.441396936774254,False,0.01920795999467373,0.01950746402144432,0.02680569188669324,0.027522914111614227,0.021274707280099392,0.022358980029821396,1.950746402144432,False
1,6,0.013219490880146623,0.01378481462597847,0.025632095523178577,0.026069646701216698,0.015578893478959799,0.017250042408704758,1.7231018282473087,False,0.01352896960452199,0.01420664880424738,0.025730345398187637,0.02691793628036976,0.016234001610428095,0.017694029957056046,1.420664880424738,False
1,7,0.012584052281454206,0.012910943478345871,0.02606649463996291,0.02631797268986702,0.01490039611235261,0.015094393864274025,1.6448732931166887,False,0.012735075084492564,0.013090282678604126,0.025582149624824524,0.0261641014367342,0.015338779659941792,0.01605331525206566,1.3090282678604126,False
1,8,0.013754899147897959,0.014554420486092567,0.02273991610854864,0.02344535104930401,0.01641007070429623,0.01686239056289196,1.819302560761571,False,0.01411234587430954,0.014814099296927452,0.023088872898370028,0.024505117908120155,0.016626189928501844,0.017424292862415314,1.4814099296927452,False
1,9,0.01172155444510281,0.013227385468780994,0.01971259107813239,0.02487926557660103,0.014944937080144882,0.016718197613954544,1.6534231835976243,False,0.012087829178199172,0.012643174268305302,0.020589152816683054,0.021818844601511955,0.014708408387377858,0.015464452095329762,1.2643174268305302,False
1,10,0.008690604008734226,0.009584160521626472,0.01129354047589004,0.011991050094366074,0.010244456119835377,0.011159530840814114,1.198020065203309,False,0.008738251635804772,0.009319051168859005,0.011462254216894507,0.012885655276477337,0.010207848623394966,0.010681413114070892,0.9319051168859005,True
1,11,0.010740784695371985,0.01181376539170742,0.018709775991737843,0.020930148661136627,0.012657102197408676,0.013964531011879444,1.4767206739634275,False,0.01083501148968935,0.01135705504566431,0.01888474589213729,0.019762514159083366,0.012672997079789639,0.013236453756690025,1.135705504566431,False
1,12,0.013072108384221792,0.014255416579544544,0.023660647682845592,0.024865902960300446,0.015400496544316411,0.016124539077281952,1.781927072443068,False,0.013318854151293635,0.01407623291015625,0.024659189861267805,0.026642125099897385,0.015892738476395607,0.016439400613307953,1.407623291015625,False
1,13,0.009337038733065128,0.010187678039073944,0.01279457751661539,0.014316215179860592,0.011148612014949322,0.012271750718355179,1.273459754884243,False,0.00924023357219994,0.009890821762382984,0.011631154688075185,0.012696733698248863,0.01131887175142765,0.011712362058460712,0.9890821762382984,True
