split,sample_id,prompt_index,seed,sampling_step,branch,layer,head,head_role,method,router,density,tail_group_size,query_tiles,query_tile_size,selected_attention_mass,selected_keys,tail_landmarks,router_landmarks,attention_work_ratio,flop_proxy_speedup,residual_sq,reference_sq,output_relative_l2
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.125,4,1,64,0.14902691543102264,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,82.74050903320312,752.39111328125,0.331617366092042
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.25,16,1,64,0.2856512665748596,8192.0,1536.0,512,0.3125763125763126,3.19921875,95.73896789550781,752.39111328125,0.35671596101652386
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.25,8,1,64,0.2856512665748596,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,84.55178833007812,752.39111328125,0.3352274474386126
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.25,4,1,64,0.2856512665748596,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,63.42310333251953,752.39111328125,0.29033668617140684
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.375,16,1,64,0.41623085737228394,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,64.4119873046875,752.39111328125,0.2925913755457704
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.375,8,1,64,0.41623085737228394,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,56.78751754760742,752.39111328125,0.274729068321936
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,2,diffuse,centroid,oracle_mass,0.375,4,1,64,0.41623085737228394,12288.0,5118.0,512,0.546947496947497,1.8283290545819844,42.81763458251953,752.39111328125,0.23855554021289196
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.125,16,1,64,0.13523393869400024,4096.0,1792.0,512,0.19536019536019536,5.11875,45.29318618774414,491.22564697265625,0.3036518417656455
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.125,8,1,64,0.13523393869400024,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,39.437957763671875,491.22564697265625,0.2833457429709127
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.125,4,1,64,0.13523393869400024,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,28.62799835205078,491.22564697265625,0.24140984383940198
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.25,16,1,64,0.2651023864746094,8192.0,1536.0,512,0.3125763125763126,3.19921875,34.751678466796875,491.22564697265625,0.2659790166311027
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.25,8,1,64,0.2651023864746094,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,30.216386795043945,491.22564697265625,0.24801659964208386
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.25,4,1,64,0.2651023864746094,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,21.894535064697266,491.22564697265625,0.2111190130658477
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.375,16,1,64,0.3923913538455963,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,25.77248191833496,491.22564697265625,0.22905385486803992
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.375,8,1,64,0.3923913538455963,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,22.54181480407715,491.22564697265625,0.2142169946345751
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,moment,0.375,4,1,64,0.3923913538455963,12288.0,5118.0,512,0.546947496947497,1.8283290545819844,16.424833297729492,491.22564697265625,0.18285631715875986
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.125,16,1,64,0.135343998670578,4096.0,1792.0,512,0.19536019536019536,5.11875,44.40092468261719,491.22564697265625,0.3006460419744266
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.125,8,1,64,0.135343998670578,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,38.676612854003906,491.22564697265625,0.2805974370967278
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.125,4,1,64,0.135343998670578,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,28.095394134521484,491.22564697265625,0.23915366888222966
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.25,16,1,64,0.26535195112228394,8192.0,1536.0,512,0.3125763125763126,3.19921875,34.619384765625,491.22564697265625,0.26547226556111875
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.25,8,1,64,0.26535195112228394,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,30.177051544189453,491.22564697265625,0.24785511487745343
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.25,4,1,64,0.26535195112228394,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,21.971084594726562,491.22564697265625,0.21148775713611118
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.375,16,1,64,0.39272016286849976,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,25.463809967041016,491.22564697265625,0.22767805653891837
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.375,8,1,64,0.39272016286849976,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,22.21435546875,491.22564697265625,0.21265536403995683
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,3,diffuse,centroid,oracle_mass,0.375,4,1,64,0.39272016286849976,12288.0,5118.0,512,0.546947496947497,1.8283290545819844,16.227285385131836,491.22564697265625,0.18175334834130674
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.125,16,1,64,0.9958860874176025,4096.0,1792.0,512,0.19536019536019536,5.11875,0.03557223826646805,2447.044921875,0.003812717477996674
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.125,8,1,64,0.9958860874176025,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,0.032836392521858215,2447.044921875,0.0036631672538350677
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.125,4,1,64,0.9958860874176025,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,0.02518610656261444,2447.044921875,0.003208186058747337
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.25,16,1,64,0.9993274211883545,8192.0,1536.0,512,0.3125763125763126,3.19921875,0.003127924632281065,2447.044921875,0.0011305952826407301
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.25,8,1,64,0.9993274211883545,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,0.002951609203591943,2447.044921875,0.0010982683213733976
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.25,4,1,64,0.9993274211883545,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,0.002561402041465044,2447.044921875,0.0010230995759175148
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.375,16,1,64,0.9996597170829773,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,0.0019890954717993736,2447.044921875,0.0009015853441160643
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.375,8,1,64,0.9996597170829773,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,0.001900278846733272,2447.044921875,0.0008812267988979823
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,moment,0.375,4,1,64,0.9996597170829773,12288.0,5118.0,512,0.546947496947497,1.8283290545819844,0.0016650718171149492,2447.044921875,0.0008248890032922744
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.125,16,1,64,0.9964926242828369,4096.0,1792.0,512,0.19536019536019536,5.11875,0.02377493493258953,2447.044921875,0.0031170136023486645
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.125,8,1,64,0.9964926242828369,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,0.021935727447271347,2447.044921875,0.002994022430551188
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.125,4,1,64,0.9964926242828369,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,0.016799647361040115,2447.044921875,0.0026201678399535456
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.25,16,1,64,0.9996358752250671,8192.0,1536.0,512,0.3125763125763126,3.19921875,0.00040305464062839746,2447.044921875,0.00040584574017595124
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.25,8,1,64,0.9996358752250671,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,0.0003801165730692446,2447.044921875,0.0003941281289573906
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.25,4,1,64,0.9996358752250671,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,0.00033101229928433895,2447.044921875,0.00036779099729613234
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.375,16,1,64,0.9998741149902344,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,7.777575228828937e-05,2447.044921875,0.00017827938992291567
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.375,8,1,64,0.9998741149902344,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,7.441576599376276e-05,2447.044921875,0.00017438595628258225
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,4,localized,centroid,oracle_mass,0.375,4,1,64,0.9998741149902344,12288.0,5118.0,512,0.546947496947497,1.8283290545819844,6.780860712751746e-05,2447.044921875,0.00016646442721142074
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.125,16,1,64,0.9948596954345703,4096.0,1792.0,512,0.19536019536019536,5.11875,0.0165934469550848,1729.4647216796875,0.0030975081083988738
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.125,8,1,64,0.9948596954345703,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,0.008653953671455383,1729.4647216796875,0.0022369250306036176
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.125,4,1,64,0.9948596954345703,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,0.003430199809372425,1729.4647216796875,0.0014083281348053788
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.25,16,1,64,0.9989938735961914,8192.0,1536.0,512,0.3125763125763126,3.19921875,0.001968263415619731,1729.4647216796875,0.0010668067535176448
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.25,8,1,64,0.9989938735961914,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,0.0011137941619381309,1729.4647216796875,0.0008025029080026667
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.25,4,1,64,0.9989938735961914,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,0.0006144773215055466,1729.4647216796875,0.000596069740958967
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.375,16,1,64,0.9995023012161255,12280.0,1280.0,512,0.4295482295482295,2.32802728823195,0.0010792799293994904,1729.4647216796875,0.0007899710875470386
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.375,8,1,64,0.9995023012161255,12280.0,2560.0,512,0.4686202686202686,2.1339239187076604,0.0005959252011962235,1729.4647216796875,0.0005870025962972664
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,moment,0.375,4,1,64,0.9995023012161255,12280.0,5120.0,512,0.5467643467643467,1.828941491737383,0.0003076729772146791,1729.4647216796875,0.00042178275892062995
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.125,16,1,64,0.9948596954345703,4096.0,1792.0,512,0.19536019536019536,5.11875,0.0165934469550848,1729.4647216796875,0.0030975081083988738
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.125,8,1,64,0.9948596954345703,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,0.008653953671455383,1729.4647216796875,0.0022369250306036176
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.125,4,1,64,0.9948596954345703,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,0.003430199809372425,1729.4647216796875,0.0014083281348053788
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.25,16,1,64,0.9993624687194824,8192.0,1536.0,512,0.3125763125763126,3.19921875,0.0003581835771910846,1729.4647216796875,0.00045508967347925483
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.25,8,1,64,0.9993624687194824,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,0.00024446783936582506,1729.4647216796875,0.00037597157640132685
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.25,4,1,64,0.9993624687194824,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,0.00013897109602112323,1729.4647216796875,0.0002834695325684838
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.375,16,1,64,0.9997819662094116,12280.0,1280.0,512,0.4295482295482295,2.32802728823195,8.926796726882458e-05,1729.4647216796875,0.00022719144249417153
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.375,8,1,64,0.9997819662094116,12280.0,2560.0,512,0.4686202686202686,2.1339239187076604,4.73709442303516e-05,1729.4647216796875,0.00016550082650685648
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,5,localized,centroid,oracle_mass,0.375,4,1,64,0.9997819662094116,12280.0,5120.0,512,0.5467643467643467,1.828941491737383,1.99604983208701e-05,1729.4647216796875,0.00010743105383832272
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.125,16,1,64,0.9523857235908508,4096.0,1792.0,512,0.19536019536019536,5.11875,0.21438127756118774,1537.4520263671875,0.011808443085863363
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.125,8,1,64,0.9523857235908508,4096.0,3583.0,512,0.25003052503052503,3.9995116591380784,0.1931200623512268,1537.4520263671875,0.011207607414696178
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.125,4,1,64,0.9523857235908508,4096.0,7166.0,512,0.3594017094017094,2.7824019024970275,0.15244773030281067,1537.4520263671875,0.009957715060352526
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.25,16,1,64,0.9831686019897461,8192.0,1536.0,512,0.3125763125763126,3.19921875,0.03839695453643799,1537.4520263671875,0.004997440167459265
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.25,8,1,64,0.9831686019897461,8192.0,3071.0,512,0.35943223443223443,2.7821656050955412,0.035672321915626526,1537.4520263671875,0.004816869746376097
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.25,4,1,64,0.9831686019897461,8192.0,6142.0,512,0.4531746031746032,2.2066549912434326,0.028071939945220947,1537.4520263671875,0.004273024928313472
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.375,16,1,64,0.9928241968154907,12288.0,1280.0,512,0.4297924297924298,2.3267045454545454,0.007202114909887314,1537.4520263671875,0.002164358691686199
calibration,s00_p00_seed20260740,0,20260740,0,cond,0,6,transitional,centroid,moment,0.375,8,1,64,0.9928241968154907,12288.0,2559.0,512,0.46883394383394383,2.1329513640210953,0.006480568088591099,1537.4520263671875,0.002053079432713805
