layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
0,identity,0.05,210,0.2682556059853135,0.2156604828589634,0.17442022556961564,0.09825432251237506,0.5169948717100359,0.2707657181047044
0,identity,0.1,210,0.39870108437395646,0.2672093378406938,0.33397659359403026,0.15990059801629888,0.5169948717100359,0.2707657181047044
0,identity,0.2,210,0.5601088564517952,0.28752935687463066,0.5846493937080648,0.24048490066693917,0.5169948717100359,0.2707657181047044
0,local_bccb_causal,0.05,196,0.25532077295972216,0.2012983499838429,0.17984769409441173,0.09330135273798919,0.4810490599522882,0.25717815286939844
0,local_bccb_causal,0.1,196,0.38268762555629265,0.24860351746435405,0.3214778407995524,0.16010713235904767,0.4810490599522882,0.25717815286939844
0,local_bccb_causal,0.2,196,0.5456146220114239,0.2530860709917925,0.5657283198926233,0.23986189765511454,0.4810490599522882,0.25717815286939844
0,local_bttb_causal,0.05,196,0.269256569506597,0.19707292544877858,0.1824166270616478,0.09324880657765022,0.49460254183738256,0.24301773545924055
0,local_bttb_causal,0.1,196,0.39559079980381506,0.24189439443827435,0.3274867633703328,0.1567805139240651,0.49460254183738256,0.24301773545924055
0,local_bttb_causal,0.2,196,0.5569417689164868,0.24448706186708466,0.57455077268514,0.2361518442086292,0.49460254183738256,0.24301773545924055
0,optical_flow_warp,0.05,210,0.21978332494887762,0.15409578725127968,0.1256444694146976,0.09342206310451016,0.4836541335310805,0.26154209415142515
0,optical_flow_warp,0.1,210,0.3510344997086245,0.22178372743075067,0.23733823884085262,0.14733468940028155,0.4836541335310805,0.26154209415142515
0,optical_flow_warp,0.2,210,0.5348878402095062,0.2826993499183101,0.4270054742938633,0.20145333567448193,0.4836541335310805,0.26154209415142515
0,pixel_shift_zero,0.05,210,0.2828401764749552,0.2036226633681743,0.17867179959575086,0.09404571153002914,0.5465644333337483,0.23270177427201064
0,pixel_shift_zero,0.1,210,0.4257087957701436,0.2438019952496881,0.32538526429462633,0.1670908871161915,0.5465644333337483,0.23270177427201064
0,pixel_shift_zero,0.2,210,0.6026982084113074,0.24251486557541496,0.5723199393623191,0.2523885345514984,0.5465644333337483,0.23270177427201064
15,identity,0.05,210,0.707924676980784,0.2648545474308558,0.07898327389327246,0.06468357280711391,0.7693604818305391,0.23950018445472354
15,identity,0.1,210,0.750215080148074,0.2545361154449695,0.18382841189016794,0.10112688886800869,0.7693604818305391,0.23950018445472354
15,identity,0.2,210,0.8006614147535599,0.24786313118820985,0.3554460421667567,0.16065267686626905,0.7693604818305391,0.23950018445472354
15,local_bccb_causal,0.05,196,0.7637960680591636,0.1341502049351261,0.07226807863979313,0.06715126300768776,0.8133699882488776,0.07538135035660684
15,local_bccb_causal,0.1,196,0.8059478791950615,0.10690851351448594,0.16236007736197122,0.1087901532526194,0.8133699882488776,0.07538135035660684
15,local_bccb_causal,0.2,196,0.8540357096342931,0.07424970038553455,0.32010165910945787,0.15944844345727757,0.8133699882488776,0.07538135035660684
15,local_bttb_causal,0.05,196,0.7633931192497313,0.13401585121249518,0.07190086602253937,0.06696937499952701,0.8129466409612343,0.07539185092662999
