category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
high_change,0,pixel_shift_zero,0.05,30,0.13516190241536696,0.026819587344674538,0.1649849002574825,0.06432848031143355,0.3750201822540606,0.0848616332057186
high_change,0,pixel_shift_zero,0.1,30,0.23611036623319298,0.043249787617782476,0.299166336294019,0.10189808337847503,0.3750201822540606,0.0848616332057186
high_change,0,pixel_shift_zero,0.2,30,0.4096367701527187,0.06274492004293605,0.5322677466475232,0.14490625756207284,0.3750201822540606,0.0848616332057186
high_change,15,identity,0.05,30,0.8082922131128782,0.06406146853663494,0.04801535319597873,0.04069339754404893,0.8116022079509104,0.05192030234177828
high_change,15,identity,0.1,30,0.8255849147799593,0.058517916408128506,0.14244105311826796,0.06343575479326395,0.8116022079509104,0.05192030234177828
high_change,15,identity,0.2,30,0.8552652478453825,0.04837222477620597,0.314326270229815,0.09194715028986941,0.8116022079509104,0.05192030234177828
high_change,15,local_bccb_causal,0.05,28,0.7819880395193332,0.02399549937958026,0.027373807604476486,0.028681825043390053,0.7851619425724704,0.022740623514526537
high_change,15,local_bccb_causal,0.1,28,0.800669090192165,0.0231643737343501,0.09394973548049503,0.05202490851922902,0.7851619425724704,0.022740623514526537
high_change,15,local_bccb_causal,0.2,28,0.8310065845454041,0.020181295307970498,0.23818869454387387,0.08054252109592278,0.7851619425724704,0.022740623514526537
high_change,15,local_bttb_causal,0.05,28,0.7809462998199006,0.02439636071869051,0.02622173387175759,0.02780111682924089,0.7842509072679295,0.02305224335870552
high_change,15,local_bttb_causal,0.1,28,0.7996799233752184,0.023567480366600547,0.0950578840185026,0.05307190865406178,0.7842509072679295,0.02305224335870552
high_change,15,local_bttb_causal,0.2,28,0.8302210623816423,0.020494559634416286,0.24209716514383053,0.08097512527920536,0.7842509072679295,0.02305224335870552
high_change,15,optical_flow_warp,0.05,30,0.807433429107662,0.07512590211246366,0.03910169033378645,0.028297953936605835,0.8130711970894637,0.06244574997574179
high_change,15,optical_flow_warp,0.1,30,0.8268874931869272,0.06877968071412383,0.10540101603776927,0.05123846119032655,0.8130711970894637,0.06244574997574179
high_change,15,optical_flow_warp,0.2,30,0.8562752439632215,0.058141512949285344,0.2659464330442132,0.09033436200982793,0.8130711970894637,0.06244574997574179
high_change,15,pixel_shift_zero,0.05,30,0.809239955182851,0.06050009540772331,0.05156645105447697,0.038147908075193394,0.8126739045475067,0.04770721716401288
high_change,15,pixel_shift_zero,0.1,30,0.826536499289135,0.05512818501636044,0.14095645928073297,0.06643097595523144,0.8126739045475067,0.04770721716401288
high_change,15,pixel_shift_zero,0.2,30,0.8561308399177597,0.045230088324890685,0.3109856178398268,0.09362136816888977,0.8126739045475067,0.04770721716401288
high_change,22,identity,0.05,30,0.33979273394416654,0.046544585377708274,0.0271508811518381,0.02542543614862708,0.48967287653444863,0.05413823638851442
high_change,22,identity,0.1,30,0.418466471409159,0.045630050362005584,0.08325312048332724,0.05799127753482727,0.48967287653444863,0.05413823638851442
high_change,22,identity,0.2,30,0.5443105440156909,0.044528803121108664,0.19642910556137674,0.08321484082350206,0.48967287653444863,0.05413823638851442
high_change,22,local_bccb_causal,0.05,28,0.31788690094877137,0.02750833641205457,0.03317639839500029,0.03141110306118167,0.4429504499085771,0.03301298441753454
high_change,22,local_bccb_causal,0.1,28,0.3914701301709074,0.02638375860276332,0.08156510555909166,0.04874413278035336,0.4429504499085771,0.03301298441753454
high_change,22,local_bccb_causal,0.2,28,0.5119832438692263,0.02581981895239347,0.16770685194821255,0.07342859270042937,0.4429504499085771,0.03301298441753454
high_change,22,local_bttb_causal,0.05,28,0.3171071440020276,0.0280899381190623,0.02985783306564274,0.02949445687003095,0.44340930149532315,0.03287735279563176
high_change,22,local_bttb_causal,0.1,28,0.3909487930394255,0.02699121100222661,0.08141332441652709,0.04598216662818059,0.44340930149532315,0.03287735279563176
high_change,22,local_bttb_causal,0.2,28,0.5122150902431039,0.025791611225926173,0.17098942216020543,0.07434536269999738,0.44340930149532315,0.03287735279563176
high_change,22,optical_flow_warp,0.05,30,0.3463392410874156,0.054865452130072184,0.03518322875284859,0.030457756748979957,0.5005613670908501,0.055926331287192155
high_change,22,optical_flow_warp,0.1,30,0.4270867740590429,0.05228082502383542,0.07429552975723556,0.05503484152392246,0.5005613670908501,0.055926331287192155
high_change,22,optical_flow_warp,0.2,30,0.554691139559861,0.04712427022635442,0.16268113521543803,0.08334393662874166,0.5005613670908501,0.055926331287192155
high_change,22,pixel_shift_zero,0.05,30,0.3386775531338799,0.04659995351069305,0.029999982082532954,0.03008464734299481,0.4888670241365244,0.05378757169572369
high_change,22,pixel_shift_zero,0.1,30,0.41689351592591756,0.04650082456547707,0.08596704476271641,0.061659446226593424,0.4888670241365244,0.05378757169572369
high_change,22,pixel_shift_zero,0.2,30,0.5431445930849426,0.04522574360283802,0.19790457316777413,0.08914643254375577,0.4888670241365244,0.05378757169572369
high_change,23,identity,0.05,30,0.344075289246919,0.04707264056021156,0.031063579564536505,0.02392483826096395,0.4887295621558373,0.05375745595040183
high_change,23,identity,0.1,30,0.4211438707814429,0.04601342177295011,0.08317453734840698,0.05800356992740419,0.4887295621558373,0.05375745595040183
high_change,23,identity,0.2,30,0.5449351084729165,0.04449877979257311,0.19803575897543055,0.08617161138678567,0.4887295621558373,0.05375745595040183
high_change,23,local_bccb_causal,0.05,28,0.32182612934585786,0.027441804028086225,0.03317639839500029,0.03141110306118167,0.4419171531900123,0.03274636225534186
high_change,23,local_bccb_causal,0.1,28,0.39430535910189324,0.026390692913885128,0.08424907161863374,0.04382174442461852,0.4419171531900123,0.03274636225534186
high_change,23,local_bccb_causal,0.2,28,0.5127526366585718,0.025631871583976985,0.17095502316195713,0.07454678125684545,0.4419171531900123,0.03274636225534186
high_change,23,local_bttb_causal,0.05,28,0.32059912791044615,0.028169660252999645,0.03097390449421417,0.028929356265911987,0.4417830582816848,0.03285140776649009
high_change,23,local_bttb_causal,0.1,28,0.3933668010486043,0.027149647263557973,0.07965312033489443,0.0406323470672923,0.4417830582816848,0.03285140776649009
high_change,23,local_bttb_causal,0.2,28,0.5126683583056124,0.025777359839897065,0.17291484689999378,0.07809013244177135,0.4417830582816848,0.03285140776649009
high_change,23,optical_flow_warp,0.05,30,0.34807836338103315,0.055400418756734016,0.03331178320493245,0.029295757731422203,0.49758361202952117,0.055888171676263976
high_change,23,optical_flow_warp,0.1,30,0.4276662923334742,0.05297933916192197,0.07684551526868154,0.05491778614330693,0.49758361202952117,0.055888171676263976
high_change,23,optical_flow_warp,0.2,30,0.5536772528083684,0.04699137635400866,0.16193619279402505,0.08460744237352762,0.49758361202952117,0.055888171676263976
high_change,23,pixel_shift_zero,0.05,30,0.34276945318980634,0.04715216114767443,0.03391268049523136,0.028438279533745378,0.4875989686159952,0.053764178961168856
high_change,23,pixel_shift_zero,0.1,30,0.4194461312112848,0.04675859435062616,0.08577325425452427,0.062078450351431474,0.4875989686159952,0.053764178961168856
high_change,23,pixel_shift_zero,0.2,30,0.5435584915457843,0.04528115269992714,0.19840794656014185,0.09418825059974685,0.4875989686159952,0.053764178961168856
high_change,7,identity,0.05,30,0.09627342087478616,0.015390715217646768,0.18043433433050166,0.065430883911833,0.19631260844545814,0.06635127667228408
high_change,7,identity,0.1,30,0.17077225045489414,0.025718608854584882,0.3058983411597019,0.10227486761476981,0.19631260844545814,0.06635127667228408
