rank,eigenvalue,cumulative_energy,tail_energy_fraction
802,4242.86279296875,0.9408078980796866,0.059192101920313434
803,4227.98974609375,0.9408876781244875,0.05911232187551252
804,4216.2216796875,0.9409672361117809,0.0590327638882191
805,4209.16259765625,0.9410466608977388,0.05895333910226119
806,4205.2958984375,0.9411260127210228,0.05887398727897719
807,4203.7548828125,0.9412053354661154,0.0587946645338846
808,4189.02880859375,0.9412843803375772,0.05871561966242278
809,4182.53662109375,0.941363302704719,0.05863669729528098
810,4171.6201171875,0.9414420190829101,0.05855798091708986
811,4166.80517578125,0.9415206446055733,0.058479355394426724
812,4165.03076171875,0.9415992366459335,0.05840076335406652
813,4159.65966796875,0.9416777273364499,0.05832227266355006
814,4155.466796875,0.9417561389095929,0.058243861090407134
815,4154.4404296875,0.9418345311157021,0.058165468884297855
816,4147.36865234375,0.9419127898809216,0.05808721011907836
817,4141.5576171875,0.9419909389948239,0.05800906100517611
818,4122.07958984375,0.9420687205681247,0.05793127943187526
819,4118.419921875,0.9421464330853275,0.05785356691467247
820,4112.779296875,0.9422240391667672,0.057775960833232776
821,4104.662109375,0.942301492080952,0.05769850791904796
822,4102.06884765625,0.9423788960615898,0.057621103938410245
823,4089.379150390625,0.942456060594008,0.057543939405992006
824,4085.96875,0.9425331607738823,0.05746683922611773
825,4075.94921875,0.9426100718902298,0.05738992810977017
826,4061.815185546875,0.9426867163044638,0.05731328369553623
827,4060.183837890625,0.942763329935986,0.057236670064014006
828,4057.2626953125,0.9428398884470137,0.05716011155298628
829,4051.249755859375,0.9429163334968914,0.05708366650310859
830,4043.19775390625,0.942992626609533,0.05700737339046702
831,4041.843017578125,0.9430688941589798,0.056931105841020235
832,4036.16455078125,0.9431450545586078,0.056854945441392246
833,4027.6396484375,0.9432210540976065,0.05677894590239352
834,4020.06494140625,0.9432969107056848,0.05670308929431522
835,4016.8955078125,0.9433727075081416,0.05662729249185838
836,4007.910888671875,0.943448334775344,0.056551665224656045
837,3999.08544921875,0.9435237955109326,0.05647620448906743
838,3994.880615234375,0.9435991769034141,0.056400823096585895
839,3988.144775390625,0.943674431193978,0.05632556880602202
840,3985.248291015625,0.9437496308293352,0.05625036917066484
841,3972.31787109375,0.9438245864741572,0.056175413525842766
842,3967.2353515625,0.9438994462143863,0.05610055378561374
843,3961.85498046875,0.9439742044297128,0.056025795570287196
844,3949.922607421875,0.9440487374871479,0.055951262512852096
845,3949.8271484375,0.9441232687433199,0.055876731256680134
846,3934.470458984375,0.9441975102264683,0.05580248977353175
847,3934.1875,0.9442717463703225,0.05572825362967748
848,3925.571533203125,0.944345819935207,0.055654180064792946
849,3919.81103515625,0.9444197848023842,0.0555802151976158
850,3911.76171875,0.9444935977830001,0.05550640221699987
851,3902.981689453125,0.9445672450888691,0.055432754911130866
852,3897.485107421875,0.9446407886769936,0.05535921132300636
853,3894.968505859375,0.9447142847781096,0.05528571522189041
854,3883.530517578125,0.9447875650501265,0.05521243494987349
855,3878.983154296875,0.9448607595156803,0.05513924048431973
856,3866.7431640625,0.9449337230187606,0.05506627698123945
857,3863.543701171875,0.9450066261495818,0.05499337385041825
858,3861.908447265625,0.9450794984239823,0.05492050157601769
859,3855.325439453125,0.945152246480329,0.05484775351967097
860,3841.64990234375,0.9452247364861531,0.05477526351384687
861,3832.457763671875,0.9452970530409334,0.054702946959066634
862,3829.52783203125,0.9453693143093739,0.054630685690626124
863,3828.4462890625,0.9454415551696412,0.054558444830358765
864,3826.318115234375,0.9455137558723364,0.05448624412766356
865,3815.248779296875,0.9455857477022175,0.05441425229778252
866,3813.823974609375,0.9456577126467489,0.054342287353251084
867,3802.607421875,0.9457294659405591,0.054270534059440934
868,3800.839111328125,0.9458011858672366,0.054198814132763395
869,3795.4111328125,0.9458728033706835,0.05412719662931653
870,3788.598876953125,0.9459442923302808,0.05405570766971923
871,3775.43408203125,0.9460155328768043,0.05398446712319571
872,3771.51708984375,0.9460866995116508,0.05391330048834919
873,3768.325439453125,0.9461578059216562,0.053842194078343786
874,3762.818359375,0.9462288084158241,0.05377119158417587
875,3758.337158203125,0.9462997263519747,0.05370027364802532
876,3749.961181640625,0.9463704862376507,0.05362951376234926
877,3739.18603515625,0.9464410428017199,0.05355895719828008
878,3734.467041015625,0.9465115103207378,0.05348848967926223
879,3724.9765625,0.9465817987591886,0.053418201240811425
880,3724.66796875,0.9466520813746301,0.05334791862536992
881,3708.60009765625,0.9467220607974074,0.053277939202592606
882,3695.523681640625,0.9467917934747766,0.0532082065252234
883,3695.324462890625,0.9468615223929878,0.05313847760701218
884,3688.888916015625,0.9469311298756592,0.053068870124340806
885,3684.9111328125,0.9470006622995575,0.05299933770044252
886,3682.606689453125,0.9470701512397661,0.05292984876023388
887,3672.375732421875,0.9471394471269498,0.05286055287305025
888,3669.14990234375,0.9472086821443385,0.05279131785566149
889,3666.791259765625,0.9472778726553256,0.05272212734467441
890,3658.519775390625,0.9473469070875532,0.0526530929124468
891,3649.548095703125,0.9474157722286873,0.052584227771312664
892,3644.832275390625,0.9474845483846588,0.05251545161534121
893,3635.466552734375,0.9475531478141436,0.05244685218585643
894,3631.31982421875,0.9476216689969422,0.052378331003057776
895,3625.872802734375,0.9476900873971789,0.05230991260282114
896,3623.147216796875,0.9477584543669767,0.0522415456330233
897,3602.015869140625,0.9478264225988484,0.05217357740115158
898,3599.044189453125,0.9478943347566158,0.052105665243384225
899,3595.84912109375,0.9479621866250465,0.0520378133749535
900,3591.213134765625,0.9480299510147416,0.051970048985258366
901,3588.423828125,0.9480976627716203,0.05190233722837967
902,3578.5322265625,0.9481651878789412,0.05183481212105878
903,3576.89453125,0.9482326820837735,0.05176731791622646
904,3563.607666015625,0.9482999255721265,0.0517000744278735
905,3559.452392578125,0.9483670906525549,0.05163290934744513
906,3556.45556640625,0.9484341991843773,0.051565800815622675
907,3555.359375,0.948501287031618,0.05149871296838204
908,3546.106689453125,0.9485682002853256,0.051431799714674376
909,3532.889404296875,0.9486348641354951,0.05136513586450486
910,3532.376953125,0.9487015183159682,0.05129848168403184
911,3528.318115234375,0.948768095908207,0.05123190409179301
912,3518.942138671875,0.9488344965804733,0.05116550341952675
913,3514.378173828125,0.9489008111330132,0.05109918886698683
914,3504.393798828125,0.9489669372854073,0.051033062714592736
915,3498.7841796875,0.9490329575871032,0.050967042412896846
916,3498.7197265625,0.949098976672601,0.050901023327398986
917,3496.92626953125,0.9491649619164646,0.0508350380835354
918,3489.134521484375,0.9492308001339528,0.05076919986604722
919,3478.51123046875,0.9492964378952704,0.050703562104729594
920,3476.153076171875,0.9493620311593998,0.050637968840600234
921,3471.740966796875,0.9494275411692394,0.05057245883076056
922,3465.885009765625,0.9494929406801086,0.05050705931989141
923,3463.565185546875,0.9495582964170588,0.0504417035829412
924,3451.69677734375,0.9496234282031021,0.05037657179689792
925,3444.761474609375,0.9496884291234632,0.050311570876536815
926,3441.76953125,0.9497533735873545,0.050246626412645545
927,3437.392333984375,0.9498182354557299,0.05018176454427015
928,3436.2021484375,0.9498830748659013,0.05011692513409871
929,3434.80810546875,0.9499478879711815,0.05005211202881854
