weight_file,layer_key,method,trainable_params,stored_params,estimated_bits_fp16,estimated_bits_int8,estimated_bits_int4_delta,bcm_direct_ops,bcm_fft_ops,lowrank_ops,total_ops,activation_memory,extra_latency_proxy,block_size,rank,num_bcm_basis,sparse_ratio,delta_mode,objective,relative_fro_error,spectral_error,activation_error
results/matrix_fit/subsets/llama2_qproj_gpu/model__layers__0__self_attn__q_proj__weight.pt,model.layers.0.self_attn.q_proj.weight,lowrank_svd,32768,32768,524288,262144,131072,0,0,32768,32768,8192,0.001953125,32,4,1,0.0,horizontal,0.0,0.8245810866355896,0.532497227191925,0.8295192122459412
results/matrix_fit/subsets/llama2_qproj_gpu/model__layers__0__self_attn__q_proj__weight.pt,model.layers.0.self_attn.q_proj.weight,lowrank_svd,65536,65536,1048576,524288,262144,0,0,65536,65536,8192,0.00390625,32,8,1,0.0,horizontal,0.0,0.7361974120140076,0.42581796646118164,0.7475835084915161
results/matrix_fit/subsets/llama2_qproj_gpu/model__layers__0__self_attn__q_proj__weight.pt,model.layers.0.self_attn.q_proj.weight,bcm_only,524288,524288,8388608,4194304,2097152,16777216,20971520,0,16777216,8192,1.0,32,0,1,0.0,horizontal,0.0002124220336554572,1.081268072128296,0.9681554436683655,1.0893068313598633
results/matrix_fit/subsets/llama2_qproj_gpu/model__layers__0__self_attn__q_proj__weight.pt,model.layers.0.self_attn.q_proj.weight,bcm_plus_lowrank,557056,557056,8912896,4456448,2228224,16777216,20971520,32768,16809984,8192,1.001953125,32,4,1,0.0,horizontal,0.0001596575602889061,0.9374072551727295,0.5292620062828064,0.9476772546768188
results/matrix_fit/subsets/llama2_qproj_gpu/model__layers__0__self_attn__q_proj__weight.pt,model.layers.0.self_attn.q_proj.weight,bcm_plus_lowrank,589824,589824,9437184,4718592,2359296,16777216,20971520,65536,16842752,8192,1.00390625,32,8,1,0.0,horizontal,0.00013838126324117184,0.8727145791053772,0.4254082143306732,0.8873525857925415
